suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
OPF-rect,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,JuMP,208624,367752,1261905,1467582,1.556e-6,0.02797226,0.001797704,0.076975211,0.085511973,3.8647e-5,0.041863179,68.042661427,7.530173596,0,0.0
OPF-polar,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,AMPL,118,169,639,202,6.4e-8,5.289e-6,1.63e-7,1.1688e-5,2.6114e-5,4.197e-6,2.4074e-5,2.3788e-5,0.000723215,0,0.0
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,AMPL,1042,1649,6503,1931,1.71e-7,8.9305e-5,2.895e-6,0.000197489,0.000404963,4.8075e-5,0.000315916,0.000322071,0.008003469,0,0.0
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,AMPL,4254,6097,23183,7072,1.693e-6,0.000400225,1.2926e-5,0.000825689,0.001739421,0.000209725,0.001206779,0.001258214,0.031386169,0,0.0
OPF-polar,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,AMPL,17128,25716,95467,30350,4.698e-6,0.001724842,5.0132e-5,0.004021941,0.007585808,0.001146801,0.006789324,0.006700821,0.137507813,0,0.0
OPF-polar,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,AMPL,23028,33154,124975,38783,7.493e-6,0.002526018,7.0919e-5,0.00584533,0.010758237,0.001515255,0.009341457,0.009330829,0.183694293,0,0.0
OPF-polar,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,AMPL,36696,56957,218385,64391,9.038e-6,0.006039268,0.000235726,0.012887561,0.027672673,0.002636696,0.0188484,0.018776044,0.326474506,0,0.0
OPF-polar,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,AMPL,50482,75976,284613,87694,1.3013e-5,0.008045497,0.000486316,0.01736858,0.034625228,0.003891154,0.026305789,0.02627097,0.434306462,0,0.0
OPF-polar,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,AMPL,89850,139456,532137,158108,2.9189e-5,0.016265738,0.000965285,0.03373718,0.065653617,0.008322301,0.047424781,0.047357239,0.813404941,0,0.0
OPF-rect,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,AMPL,24,31,122,35,6.8e-8,9.9e-7,8.2e-8,2.635e-6,4.486e-6,1.619e-6,4.53e-6,4.489e-6,0.000146468,0,0.0
OPF-rect,pglib_opf_case60_c.m,pglib_opf_case60_c.m,AMPL,518,797,3224,820,1.53e-7,2.5971e-5,5.26e-7,8.6407e-5,0.000132275,3.9448e-5,0.000146412,0.0001439,0.003570352,0,0.0
OPF-rect,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,AMPL,2558,3857,16064,3904,8.49e-7,0.00029195,2.219e-6,0.000631947,0.001449026,0.000300286,0.000927915,0.000912188,0.020567481,0,0.0
OPF-rect,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,AMPL,15018,24026,95512,25737,4.358e-6,0.001869849,1.0914e-5,0.004494766,0.012460327,0.002555709,0.007450607,0.007393018,0.140357178,0,0.0
OPF-rect,pglib_opf_case2746wp_k.m,pglib_opf_case2746wp_k.m,AMPL,19520,31192,122318,34446,5.585e-6,0.002812027,1.4407e-5,0.006848221,0.020122633,0.00324587,0.010732452,0.010740847,0.187799885,0,0.0
OPF-rect,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,AMPL,24350,39250,154356,43038,5.316e-6,0.004021734,1.8245e-5,0.009392459,0.028574961,0.004050985,0.014037008,0.014014772,0.242165958,0,0.0
OPF-rect,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,AMPL,48552,80479,325202,84714,1.173e-5,0.00940983,3.339e-5,0.021280489,0.067205609,0.010832233,0.029670899,0.029637452,0.510251357,0,0.0
OPF-rect,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,AMPL,83572,140179,567558,148656,1.4867e-5,0.016701218,7.5829e-5,0.037780358,0.124364666,0.023396145,0.054121774,0.054022462,0.929458205,0,0.0
OPF-rect,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,AMPL,208624,337752,1319630,372876,0.000138429,0.0375821,0.000261007,0.085864795,0.24320386,0.059093295,0.122515222,0.122492229,2.270016784,0,0.0
