suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
COPS,channel,5,ExaModels,200,200,1521,120,2.0e-8,1.08e-6,2.0e-8,1.53e-6,2.2e-7,2.0e-8,2.8e-6,2.89e-6,2.287e-5,0,0.0
COPS,channel,400,ExaModels,16000,16000,123181,9600,2.0e-8,8.096e-5,1.0e-6,0.00012953,1.571e-5,1.0e-6,0.00023164,0.000242501,0.000951463,0,0.0
COPS,channel,42000,ExaModels,1680000,1680000,12935981,1008000,2.0e-8,0.009900038,0.000125521,0.014296336,0.001721837,0.00012593,0.025056066,0.026361022,0.169722216,0,0.0
COPS,dirichlet,5,ExaModels,10564,8331,62619,71172,2.0e-8,0.000269351,6.9e-7,0.000552792,0.000678362,6.7e-7,0.000583002,0.000598202,0.005032819,0,0.0
COPS,dirichlet,20,ExaModels,33199,24261,197154,227097,2.0e-8,0.000867464,2.08e-6,0.001740367,0.002138508,2.07e-6,0.001841627,0.001903457,0.01551948,0,0.0
COPS,dirichlet,100,ExaModels,153919,109221,914674,1058697,2.0e-8,0.003967865,1.192e-5,0.008135762,0.009999919,1.073e-5,0.008581053,0.008786054,0.073325083,0,0.0
COPS,elec,5,ExaModels,15,5,15,225,6.0e-8,5.0e-8,1.1e-7,2.0e-8,3.6e-7,3.7e-7,6.0e-8,6.0e-8,1.295e-5,0,0.0
COPS,elec,50,ExaModels,150,50,150,25875,4.03e-6,8.0e-8,9.78e-6,8.0e-8,4.095e-5,4.267e-5,2.1e-7,2.3e-7,1.959e-5,0,0.0
COPS,elec,200,ExaModels,600,200,600,418500,6.549e-5,2.0e-7,0.00016638,3.3e-7,0.000674573,0.000731333,7.3e-7,7.9e-7,5.998e-5,0,0.0
COPS,gasoil,2,ExaModels,55,52,262,734,9.5e-7,8.4e-7,1.52e-6,9.6e-7,3.09e-6,2.47e-6,1.11e-6,1.13e-6,1.5e-5,0,0.0
COPS,gasoil,200,ExaModels,5203,5200,27190,11822,9.5e-7,7.801e-5,1.88e-6,9.488e-5,9.0191e-5,2.83e-6,0.000109171,0.000113981,0.000204551,0,0.0
COPS,gasoil,18000,ExaModels,468003,468000,2447990,1008622,9.8e-7,0.007097828,3.6471e-5,0.008799024,0.008079571,3.876e-5,0.009918688,0.010410811,0.024561165,0,0.0
COPS,glider,2,ExaModels,16,15,63,252,2.0e-8,1.22e-6,7.9e-7,1.5e-6,6.85e-6,2.0e-8,1.6e-6,1.6e-6,0.000544282,0,0.0
COPS,glider,80,ExaModels,406,327,2247,10080,2.0e-8,1.168e-5,8.2e-7,3.0071e-5,0.000244601,4.0e-8,2.872e-5,3.029e-5,0.000554492,0,0.0
COPS,glider,8000,ExaModels,40006,32007,224007,1008000,2.0e-8,0.001078674,3.26e-6,0.002954411,0.024578534,2.49e-6,0.002797531,0.002976022,0.001920168,0,0.0
COPS,marine,2,ExaModels,79,56,194,644,1.32e-6,4.4e-7,4.29e-6,4.3e-7,5.49e-6,5.68e-6,6.8e-7,6.6e-7,1.315e-5,0,0.0
