suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
OPF-rect,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,ExaModels,50482,82446,328504,417794,1.8e-8,0.000672494,1.541e-5,0.001321266,0.001520704,1.5702e-5,0.001552962,0.001445017,0.039836877
OPF-rect,pglib_opf_case6495_rte.m,pglib_opf_case6495_rte.m,ExaModels,50426,82619,328940,418451,1.8e-8,0.000674731,1.5167e-5,0.001330032,0.001520815,1.5514e-5,0.001547651,0.001449855,0.040324249
OPF-rect,pglib_opf_case6515_rte.m,pglib_opf_case6515_rte.m,ExaModels,50546,82805,329644,419331,1.8e-8,0.000677855,1.5423e-5,0.001323297,0.001520512,1.5602e-5,0.001548938,0.001442865,0.039758904
OPF-rect,pglib_opf_case7336_epigrids.m,pglib_opf_case7336_epigrids.m,ExaModels,62116,102642,413994,528501,1.8e-8,0.000859149,1.8589e-5,0.001671476,0.001924763,1.8806e-5,0.001927921,0.001817508,0.045355479
OPF-rect,pglib_opf_case8387_pegase.m,pglib_opf_case8387_pegase.m,ExaModels,78748,127089,520006,663752,1.8e-8,0.001104856,2.5807e-5,0.002162803,0.002495193,2.6375e-5,0.002614345,0.002452115,0.063646393
OPF-rect,pglib_opf_case9241_pegase.m,pglib_opf_case9241_pegase.m,ExaModels,85568,140067,571906,730952,1.8e-8,0.001220929,2.6672e-5,0.002410783,0.002773258,2.7329e-5,0.002913299,0.00275652,0.064999775
OPF-rect,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,ExaModels,83572,140179,567558,726344,1.8e-8,0.001210237,2.457e-5,0.002305971,0.002669176,2.4215e-5,0.002685634,0.002559673,0.058347626
OPF-rect,pglib_opf_case10000_goc.m,pglib_opf_case10000_goc.m,ExaModels,76804,122352,486210,616125,1.8e-8,0.001041653,2.5379e-5,0.001925285,0.002253298,2.5867e-5,0.002255241,0.002136193,0.056552196
OPF-rect,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,ExaModels,89850,149645,606916,776313,1.8e-8,0.001306933,2.6871e-5,0.002465696,0.002836207,2.6821e-5,0.00286743,0.002745601,0.065870633
OPF-rect,pglib_opf_case10480_goc.m,pglib_opf_case10480_goc.m,ExaModels,96750,161354,658324,843138,1.8e-8,0.001412411,2.9202e-5,0.002708652,0.003101478,2.8974e-5,0.003159196,0.003035464,0.070691481
OPF-rect,pglib_opf_case13659_pegase.m,pglib_opf_case13659_pegase.m,ExaModels,117370,184247,745084,945663,1.9e-8,0.001653396,4.1601e-5,0.003248609,0.003805113,4.2802e-5,0.004147199,0.003999751,0.092259156
OPF-rect,pglib_opf_case19402_goc.m,pglib_opf_case19402_goc.m,ExaModels,179562,301135,1228884,1574954,1.8e-8,0.002923362,5.3674e-5,0.005524714,0.006510302,5.2916e-5,0.006153384,0.005998207,0.130822643
OPF-rect,pglib_opf_case20758_epigrids.m,pglib_opf_case20758_epigrids.m,ExaModels,179236,295676,1195874,1527131,1.8e-8,0.002802581,5.621e-5,0.005255463,0.006251162,5.6199e-5,0.005855917,0.005738672,0.136263275
OPF-rect,pglib_opf_case24464_goc.m,pglib_opf_case24464_goc.m,ExaModels,203374,338105,1360080,1736650,1.8e-8,0.003378918,6.1865e-5,0.006351733,0.007669857,6.2751e-5,0.006940063,0.006791494,0.142515409
OPF-rect,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,ExaModels,208624,337752,1319630,1670035,1.9e-8,0.003283824,6.7437e-5,0.006050956,0.007194252,6.8372e-5,0.006562171,0.006399932,0.176760488
OPF-rect,pglib_opf_case78484_epigrids.m,pglib_opf_case78484_epigrids.m,ExaModels,674562,1117540,4516896,5770274,1.8e-8,0.025537106,0.000219893,0.036677744,0.042998913,0.000222854,0.036810287,0.037976158,0.521666361
