suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
COPS,dirichlet,5,ExaModels,10564,8331,62619,71172,2.0e-8,0.000548845,2.733e-6,0.001268197,0.001535581,2.603e-6,0.001308673,0.001325006,0.008428422
COPS,dirichlet,20,ExaModels,33199,24261,197154,227097,1.9e-8,0.001734834,8.131e-6,0.004010532,0.004934906,8.284e-6,0.004207404,0.004181451,0.025508487
COPS,dirichlet,100,ExaModels,153919,109221,914674,1058697,1.9e-8,0.008710164,3.6633e-5,0.019648573,0.023123123,3.9381e-5,0.01956602,0.019848779,0.121335755
COPS,elec,5,ExaModels,15,5,15,225,9.5e-8,7.3e-8,1.85e-7,3.5e-8,5.64e-7,6.31e-7,9.2e-8,9.4e-8,2.1638e-5
COPS,elec,50,ExaModels,150,50,150,25875,6.939e-6,1.57e-7,1.6908e-5,1.15e-7,6.085e-5,7.2415e-5,3.65e-7,3.79e-7,3.5805e-5
COPS,elec,200,ExaModels,600,200,600,418500,0.000108458,3.78e-7,0.000281272,3.91e-7,0.001051944,0.001168077,1.285e-6,1.259e-6,0.000178568
COPS,gasoil,2,ExaModels,55,52,262,734,1.977e-6,1.534e-6,2.77e-6,1.63e-6,5.284e-6,4.153e-6,1.824e-6,1.923e-6,2.7854e-5
COPS,gasoil,200,ExaModels,5203,5200,27190,11822,1.924e-6,0.000140577,3.59e-6,0.000157752,0.000148747,5.001e-6,0.000176841,0.000180809,0.000440313
COPS,gasoil,18000,ExaModels,468003,468000,2447990,1008622,1.931e-6,0.013287895,0.000132058,0.016528267,0.013731787,0.000128483,0.016674025,0.016898415,0.05628033
COPS,glider,2,ExaModels,16,15,63,252,1.9e-8,2.587e-6,1.902e-6,3.026e-6,1.0922e-5,2.1e-8,3.364e-6,3.308e-6,0.000991376
COPS,glider,80,ExaModels,406,327,2247,10080,1.9e-8,2.2922e-5,1.897e-6,4.7697e-5,0.000351921,4.7e-8,4.951e-5,4.9542e-5,0.001033544
COPS,glider,8000,ExaModels,40006,32007,224007,1008000,2.0e-8,0.002205957,1.2733e-5,0.004717101,0.036080086,9.82e-6,0.004711892,0.004883875,0.004008945
COPS,marine,2,ExaModels,79,56,194,644,2.448e-6,7.06e-7,5.144e-6,6.78e-7,7.193e-6,7.28e-6,9.94e-7,9.9e-7,2.7344e-5
COPS,marine,150,ExaModels,4815,4792,16326,11596,2.426e-6,4.5786e-5,5.846e-6,5.1796e-5,5.2947e-5,7.839e-6,7.5651e-5,7.1915e-5,0.000388086
COPS,marine,14000,ExaModels,448015,447992,1525976,1036496,2.466e-6,0.004574588,0.000124103,0.005741831,0.004827973,0.000121251,0.007304196,0.006952267,0.054313177
COPS,methanol,2,ExaModels,65,60,312,993,1.681e-6,1.617e-6,2.223e-6,1.756e-6,5.967e-6,3.29e-6,2.034e-6,2.03e-6,7.7282e-5
